C3L.00004.T1_C1	C3L.00004.T1_C2	C3L.00010.T1_C1	C3L.00026.T1_C1	C3L.00026.T1_C2	C3L.00079.T1_C1	C3L.00079.T1_C2	C3L.00079.T1_C3	C3L.00079.T1_C4	C3L.00088.T1_C1	C3L.00088.T2_C1	C3L.00096.T1_C1	C3L.00096.T1_C2	C3L.00416.T2_C1	C3L.00448.T1_C1	C3L.00448.T1_C2	C3L.00583.T1_C1	C3L.00610.T1_C1	C3L.00790.T1_C1	C3L.00908.T1_C1	C3L.00908.T1_C2	C3L.00917.T1_C1	C3L.01287.T1_C1	C3L.01302.T1_C1	C3L.01313.T1_C1	C3L.01313.T1_C5	C3N.00242.T1_C1	C3N.00317.T1_C1	C3N.00317.T1_C2	C3N.00437.T1_C1	C3N.00437.T1_C3	C3N.00495.T1_C1	C3N.00733.T1_C1	C3N.00733.T1_C2	C3N.01200.T1_C1	C3N.01200.T1_C2	C3N.01213.T1_C1	PT_C0	PT_C11	PT_C13	PT_C3	PT_C4	PT_C5	PT_C8
0.531628802673871	0.858026177838445	1.21290749992799	0.594160040843181	0.524294946169367	1.09323036131662	2.31945841956649	0.996860432932936	-0.946404559874969	0.912087873599044	1.12690502304163	-1.18203857712552	-1.48538404877052	0.478943737233494	0.756503579578086	-0.329735977635214	0.762588015928438	1.75150742924483	0.241734301755273	-0.0371228423658325	-1.08145207705169	1.00595383918522	0.233419612448604	-0.390734058004518	0.414302545567357	0.479552498607948	-0.354648488855251	-0.411175799997884	-0.431617857846862	-1.03017673890826	-0.729733874667496	-0.333450776214263	-0.772201474535426	-1.04432707663307	1.11553392801256	0.616271677398216	1.25515316403792	-1.26556034811956	-0.906234166232211	-1.52590176646096	-0.917659068570749	-1.34188653475227	-1.28930913108059	-1.47426866320441
0.40913890444002	0.903650336000977	0.223869644546634	-0.543468236955409	-0.409324235191844	0.529107137497013	1.42910012857983	0.292340444302448	-0.326248158036251	-0.211635822027151	0.242379376467707	0.705988103419977	-0.11391276731715	0.868336221024278	-0.15611916679526	-0.465222663654629	-1.18443400190398	0.220326092754325	-0.490302791017674	1.03930333245475	1.60678905660061	-1.09747910012383	-0.260864725717043	0.445214871936137	-0.12210250652766	-0.143819343389797	-0.982294278250935	1.02919274600059	1.56653485613061	2.6240373686806	1.86594638191769	-0.132440861180747	-0.0655501114996173	-0.286687165249192	0.0902114286164713	1.03493406194903	-0.0790843423176155	-1.48445458660165	-1.48881657563569	-1.52393468663472	-1.32045853086959	-1.3335841305989	-1.41812952367011	-1.48603218215324
0.0853187474876483	0.0905324677113862	0.262105797579535	-1.29024783480463	-1.42384881190587	-0.360543416879685	0.798084289035826	-0.155149287178252	-0.147979459508791	-0.294990426517454	0.486701136979324	0.0295551903136628	-1.0624931448519	2.28951353070362	-1.54468355649064	-1.70175236524758	0.185828443754067	-0.268259007632428	-0.416000884411981	0.166377601143964	0.615015527927243	-0.583363188522387	-0.329924837747883	0.0456657465050616	-0.688332332246884	-0.326324059093134	-0.255825403256881	0.331641909201086	1.61887211660595	1.62069304351246	1.57154008299277	-0.472732698595873	1.10611822047744	-0.182162860873184	-1.18984945327338	-1.7075733877561	-0.101828654905876	-0.202611449398558	-1.03099119992929	2.07591758577644	-0.798077744923227	0.508171138467089	2.09445988029618	0.553433009481123
-0.326890357233922	-0.91711180218105	-0.0249198639156678	0.327684598792261	0.477920907266034	-0.0338557576034464	-0.672128862531984	-0.65901830018348	4.80017313681245	-0.606849571161713	-0.827600102232523	-0.00318762527534819	1.11094181472346	-0.226667053460689	-0.901490607765706	-0.708144672095553	-0.792850192196539	-0.792820074589695	1.34052793313236	0.688357140560086	0.556679256782656	-0.548307357690819	0.271293781268645	1.79618455500345	-0.424171543293397	-0.701691338461521	-0.616963063387848	-0.185346710496153	-0.514801209331918	0.593881382786574	0.868073873330581	1.41073615598832	-0.333340166822215	-0.275816279709467	0.504319588721636	-0.734595355407428	-0.61175543410449	-0.436166460312233	-0.307432354688524	-0.21995438861803	-0.368518785125913	-0.581781915221051	-0.254591653481761	-0.138005266588429
0.469820941564566	0.0157626238275769	1.11061047201287	0.0277141320956764	-0.453834192956288	0.670915109197241	-0.347695669055445	0.244186474062377	-2.09815198687233	-0.0783758850406842	0.869248303201506	1.1380756623392	0.0296322442857743	0.349719340514971	-0.869572809125137	-1.16243105805786	-0.584733709652462	1.49679157200145	-0.48377741481068	-0.0104256034577305	0.508664238192655	-0.810612744099505	-0.188997937219782	-1.6680963623792	-0.0487855295274535	-0.336801856193483	0.0485299033981077	-0.351137952176346	-0.0508378156529416	-1.1314403088372	-1.02751827147411	-0.192468805234956	0.15878830281798	-0.434854009119182	-0.713989650755587	-0.930213487703654	-0.559337641181169	1.11442975526868	-0.736407577198182	3.12888769533825	-0.276081238042692	0.130815404373064	2.77347075912224	1.26051658220988
0.29372716547945	-0.0542737459213298	0.0486511292488722	0.176596278357166	-0.0340137954011248	-0.423126390732258	-0.286497337868352	-0.667965352473753	-2.28114698582003	-0.256568604686195	0.192301546157059	0.0337332039422509	-0.992211584320656	0.916022885516585	0.636381653514979	0.0626987047388412	-0.815656262423295	0.276964044018598	-1.28031164047829	-0.510850745578359	0.233575148670582	-1.08205366311603	0.88464796533741	-2.18886094191182	-0.369015958681832	-0.635395625068619	-1.04279744260789	-0.496822008018156	-0.0485196451698137	-0.385248879986789	0.459075932455246	0.423126974800942	-0.597896682503604	-0.998979406657562	1.39021442732072	1.55555651605928	-0.312830708712435	1.42480527942174	-0.317144905894283	2.91115587562915	-0.107163557822623	1.3023062416206	1.84377240308575	1.12003849647987
0.351179023527223	0.123887076115656	0.467439258378103	-0.799921808633499	-0.73794078615339	0.230323621603525	2.46673845778873	1.69120950225617	-0.931176678148173	0.214373536180247	0.22450239695454	0.889536622956263	-0.169286737957583	-0.214407361132863	-0.886510395702545	-1.23474536027323	0.096430252335697	1.16671803791159	0.257383166649795	0.671262685267259	1.52270984918395	-0.101029422827717	0.973006869880755	0.64203031020024	0.552914524973681	-0.521739933089504	-0.211833999201151	-0.147627472187914	0.424305546859891	1.00653852213647	1.09224492268052	-0.486860767051018	0.784156801833614	1.13019935420618	-0.189904202645305	0.543193659658621	0.0548975814352783	-1.61140915286174	-1.34866226083396	-1.74798386005878	-1.5563607446017	-1.57931265702801	-1.71943213284657	-1.38103584773936
-0.160368374015983	0.546691662079919	-0.237027599342011	-0.139308087313168	0.282231967493737	0.365212162251436	1.91608510501132	1.33648077699357	1.64631632457988	-0.529933785716896	-0.292134391558342	-0.558237982102061	-0.737492255563855	-0.486215266788509	0.277425069952617	0.186004992017922	0.316916597533253	0.079905681034028	0.0471770229013383	-0.388477579630607	-0.790632750213149	-0.0616435821811637	-0.753047914238394	4.77854484022841	-0.402231249172706	-0.0243237988042425	0.599356564281818	0.4856274337678	0.498209530648753	-0.897591191483862	-0.837161282580257	0.257847155342653	-0.319842345861169	-0.0130696448864659	-0.309429354937046	0.0414835721369845	0.199237109680947	-1.02658810383463	-0.584728129383595	-1.11337469894106	-0.404541141910524	-0.627429009444472	-1.1158016209224	-1.05012242710982
-0.734643564741673	-0.842468466245804	-0.368612741099192	0.637230616058736	0.438032648155683	-0.764218092956751	-0.850292590357206	-0.70527342723959	0.166963749420082	-0.819974539494422	-0.908011172692568	-0.530273898086214	-0.614861224946014	-0.541623883563234	-0.710127297475725	-0.805278874006503	-0.664228811665736	-0.912670024563686	-0.596830673541795	0.151789066796928	1.21834580981551	-0.564499694167628	-0.684237570400053	-0.181102784731483	-0.336204751001652	-0.470538696604311	-0.707440889271391	1.99687291139848	0.606532784819259	0.879299918002742	1.20756075372203	-0.587537340103476	-0.523207140141109	-0.566970093816976	-0.399800391513867	-0.940850008827414	-0.810505033614191	2.19544582298038	0.160113470035021	1.86729907226503	0.540439030756217	1.59673888826981	2.66005312684383	1.81956600752994
0.159903101909628	-0.0907040315457495	1.14247912145202	-0.138531449257554	-0.142933874932795	0.0944084246333563	-0.838574581858973	-0.956465345458376	-0.957668706979313	0.171745524662239	0.480065074187534	0.163429769596165	-0.681017117326851	-0.624828278010144	-0.0697181097555545	-0.338403797968211	-0.442428719853632	1.3271149328509	-0.989426317808125	-0.173116191824472	0.684902411206614	-0.523624445404662	-0.150243609801807	-1.18208857767007	-0.379992229280125	-0.808665237904966	-0.287307351542174	-0.508202914230721	-0.899107878546255	-0.721902092435638	-0.940755401018187	-0.520633839445771	0.339086749110034	0.147398859752858	-1.13001327977134	-1.18839565227893	-0.0470143076074518	2.03953404480587	0.466312122242404	2.43756582465746	0.256651228344745	0.541838412861851	3.53995156492538	1.73937617231879
-0.507719577640008	-0.94964421154803	-0.540802540744909	-0.143152024213692	-0.134129955341025	-0.605104303946936	-0.821098967664755	-0.742248809486563	2.84187570412588	-0.471006333004368	-0.804301710831246	-0.212411154892947	-0.127860720812755	-0.522782936313553	-0.535902541756019	-0.404546975945209	-0.331126011955834	-0.709970468345455	-0.166552678271094	-0.195926633640599	-0.347589649619508	-0.327966014963909	-0.222228360696699	-0.07050873902437	-0.06722790250722	-0.426227019851072	-0.50829447086138	-0.307615318048258	-0.624516434233781	0.0376502596888608	0.760564915551312	-0.548020762959395	-0.456609997225612	-0.873179553298276	-0.52598450526706	-0.604883726410712	-0.597022430811854	1.39972175578865	1.17054869262605	2.83160101409603	0.53993770732557	1.01176350339915	1.68954447442681	3.15095541510581
0.370603717440757	0.211377927734277	1.42712685084253	-0.541973753642186	-0.680301034865123	1.26299471056421	-0.441953259246531	0.496111844346665	-2.829149769073	-0.404465916884206	1.20128865370385	0.0728415861446612	-1.8432912243495	1.12036758157114	1.8224639240158	0.307661452828343	-0.296116542818831	0.296806303710232	-0.458073855674352	-1.05377856147335	-0.344366706288905	-0.0646177689909355	0.816893319466912	-1.79422293646158	-0.776789628688296	0.0942331801512656	-1.03957511487842	-0.84056243517982	0.355895792309416	-0.123179843594939	1.7328708927996	1.43901697491007	-0.575838586168848	-0.669162790095367	0.259704917571969	0.576062653814422	-0.437913355110635	0.444859112799628	-1.13233498104479	1.41932657697785	-0.574593580077451	1.33002891205354	0.255348428018721	-0.391623669168778
-0.224574478628374	-0.652278653449635	1.29688730066357	-0.797940997907609	-0.664421730250622	0.337347228660216	-0.208116604069797	0.0350039540948331	-0.880730615075093	-0.338956102743383	-0.0520684995169052	-0.0514152896083085	-0.339144969008337	-0.268725642776178	-0.50670108579485	-0.751558917302412	0.206959916756147	0.404594320212568	-0.520726002428131	-0.257229197195374	0.501742095913591	-0.507139282601842	0.288493699054332	-0.913197177044671	-0.598297303317186	-0.965506206566009	0.293609126545671	-0.130805489502916	-0.351383496544766	-0.757379818343177	-0.781288809736954	-0.574851187453161	0.322485438608243	-0.234007390088798	-0.792269754261236	-0.222079290917015	-0.783207415355879	1.47550571429727	-0.145044768435468	3.15813167264453	-0.282217159778859	0.397979127537262	3.8710807206545	1.96344302006022
-0.717991032320719	-0.738141443590909	-0.4168408500294	-0.00227216263645058	-0.324862651732541	-0.752365292646786	-1.05606691133769	-1.10565341862221	-0.836244925734348	-0.79326267136779	-1.03393597959322	-0.732780941328573	-0.81597296604059	-0.965290685357105	-0.224014248674129	-0.389419939618015	0.317557718470919	-0.652300659363173	-0.570621545320679	-0.15493375501096	-0.343568656028116	-0.363693310178623	-0.130617735348517	-0.7906055309904	0.758222886378242	1.00527229380219	-0.655671537056334	0.894730148233395	0.431537482695723	-0.541941421877027	-0.107406077506798	0.273815413075631	-0.63007327736794	0.257980232448173	-0.188243003850624	1.37777785445094	-0.685407725363095	2.4654489352502	1.23392579007871	-0.571102864896735	1.71774559749108	1.54317294465093	2.80276752283164	2.21134840093173
0.585089772298052	-0.0531649296373104	-0.0588048829190386	-0.351946783683033	-0.663589759704432	-0.985760804443523	-0.121803614158685	-0.835967802293169	3.59851611035907	-0.679343321057157	-1.01367708718865	0.480607435202566	0.388348944724158	0.286774309067254	-0.935727014164429	-0.504700240767528	-0.942571272539906	-0.896923388055689	0.183018596123431	0.488397397134186	0.786925208199677	-0.880823937813166	-0.738806693971125	2.05653164790253	0.884026566543108	0.976677897826894	0.301544867577828	0.4365192212293	2.72848572316127	0.138032610935867	0.0435180503155446	0.817799586518119	-0.336219094157641	-0.551919059546381	0.633250152864711	0.708353495550716	-0.909160760170711	-1.0051444953911	-0.677885485382619	-0.541414502746082	-0.479245093769258	-0.545550591528518	-0.945895343739139	-0.866371634705987
0.971062093782369	0.990104534339724	-0.141303418515113	-0.116256034443577	-0.312440969285248	0.725691920735835	2.13690802021817	0.0979910974242242	0.0177772866507496	1.15474667146164	1.96077336179965	0.350137394524423	-0.394253944532315	0.967472669594515	1.75921005290614	0.399462052784162	-0.172040325774755	0.452637644136994	0.476756209756937	-0.0877302079371148	-0.243040488766283	0.209392454922139	0.121455546466066	1.20402559058062	-0.142487628979538	-0.254736225600335	-0.0300034201701482	-0.136194149615866	1.05079387834779	-0.107584662207719	0.0442173961271777	0.215263971023832	0.191787333919112	-0.272756188173205	-0.451979217291746	-1.42081709510781	-0.00632903498677659	-1.7610671883575	-1.22324883761819	-1.88488762322874	-0.44585780045842	-1.32537417463802	-2.1822189331152	-2.38505961269864
